"","yield"
"LT0115.10",75.4845990671949
"LT0115.11",77.110262095574
"LT0115.12",78.0573025868463
"LT0115.13",73.0632466846522
"LT0115.14",78.5063388168774
"LT0115.15",77.6167982860036
"LT0115.16",79.2628785483533
"LT0115.17",76.1572972736482
"LT0115.18",77.3176923064694
"LT0115.19",76.0204506729463
"LT0115.20",75.368433033229
"LT0115.21",77.5355316865665
"LT0115.22",74.206155781131
"LT0115.23",79.0890157995821
"LT0115.24",79.2378933387065
"LT0115.25",79.6528864891823
"LT0116.01",71.2386496577002
"LT0116.02",80.9787614831628
"LT0116.03",72.1341052916021
"LT0116.04",74.2891220084519
"LT0116.05",71.2088512774305
"LT0116.06",79.6898668602021
"LT0116.07",69.9660557039407
"LT0116.08",76.7740333756384
"LT0116.09",73.9435629133719
"LT0116.10",76.968588248072
"LT0116.11",72.6506534431326
"LT0116.12",74.9262493889632
"LT0116.13",70.9006928084139
"LT0116.14",75.5310442503704
"LT0116.15",70.9866532224356
"LT0116.16",73.5022783860898
"LT0116.17",68.6377389041132
"LT0116.18",76.2892217357581
"LT0116.19",70.2370331839908
"LT0116.20",77.4494297955724
"LT0116.21",70.2634779547285
"LT0116.22",75.7211201989292
"LT0116.23",69.7940600789037
"LT0116.24",74.9339724672778
"LT0116.25",71.2751373920736
"LT0117.01",75.8596708618459
"LT0117.02",79.3869712814274
"LT0117.03",74.0573465463468
"LT0117.04",73.3967323993711
"LT0117.05",77.1055420342072
"LT0117.06",74.9133359225294
"LT0117.07",77.097325350126
"LT0117.08",75.4341043262122
"LT0117.09",75.1342442910015
"LT0117.10",77.278063518922
"LT0117.11",75.2976949751465
"LT0117.12",76.8781489076772
"LT0117.13",76.8914661233837
"LT0117.14",76.7077285949957
"LT0117.15",76.5934599795756
"LT0117.16",78.3034499579434
"LT0117.17",78.4071962707258
"LT0117.18",78.1166268414495
"LT0117.19",79.5164184600754
"LT0117.20",74.9660402127712
"LT0117.21",77.0455894949095
"LT0117.22",74.3833863502936
"LT0117.23",72.3290568075434
"LT0117.24",75.0542623154271
"LT0117.25",74.8617216206067
"LT0118.01",74.9971925756564
"LT0118.02",63.560669458977
"LT0118.03",75.2652326347722
"LT0118.04",75.0077583587012
"LT0118.05",74.8610542050974
"LT0118.06",62.2857940880297
"LT0118.07",75.668822743614
"LT0118.08",73.6613577634577
"LT0118.09",73.0762182791174
"LT0118.10",63.7066022746912
"LT0118.11",72.4702226688492
"LT0118.12",73.9727873776028
"LT0118.13",71.6042883589474
"LT0118.14",71.6984110396484
"LT0118.15",62.1285349164315
"LT0118.16",73.4677460678744
"LT0118.17",72.8655096503525
"LT0118.18",73.5765513670111
"LT0118.19",65.8552255845377
"LT0118.20",73.041615814201
"LT0118.21",72.0873129612068
"LT0118.22",74.0833996393343
"LT0118.23",66.990555087684
"LT0118.24",78.9879314360019
"LT0118.25",74.0305761802476
"LT0119.01",73.037901838198
"LT0119.02",73.3746176825617
"LT0119.03",76.8145287690579
"LT0119.04",73.3639168124539
"LT0119.05",69.1186065344628
"LT0119.06",76.2832633748522
"LT0119.07",70.1538444679214
"LT0119.08",73.7752447020011
"LT0119.09",72.2383012020407
"LT0119.10",73.1548031970961
"LT0119.11",73.9258130829034
"LT0119.12",76.8668673552821
"LT0119.13",68.8089306929125
"LT0119.14",76.2456237856861
"LT0119.15",69.7342817052297
"LT0119.16",75.1353886761809
"LT0119.17",68.6721044280306
"LT0119.18",74.510419143932
"LT0119.19",72.7482095545864
"LT0119.20",74.2058516049655
"LT0119.21",69.1856689875898
"LT0119.22",74.9943252804531
"LT0119.23",68.7548992465178
"LT0119.24",73.8614526191794
"LT0119.25",73.2992226876022
"LT0120.01",73.3574233534825
"LT0120.02",74.3496782272608
"LT0120.03",75.4217080643421
"LT0120.04",74.847572537005
"LT0120.05",76.5383805560167
"LT0120.06",73.1360347196551
"LT0120.07",70.5205586755115
"LT0120.08",74.2010878562598
"LT0120.09",75.7214735783887
"LT0120.10",72.7215805753891
"LT0120.11",74.0236674678291
"LT0120.12",75.6817670655752
"LT0120.13",75.2637734504632
"LT0120.14",71.3008350766954
"LT0120.15",74.7093786128018
"LT0120.16",74.5484543608561
"LT0120.17",72.9441218744624
"LT0120.18",74.1700943159397
"LT0120.19",73.9905020034213
"LT0120.20",73.1807308624499
"LT0120.21",74.805991416141
"LT0120.22",75.6817527281868
"LT0120.23",76.0833745954323
"LT0120.24",73.3566917870737
"LT0120.25",72.2466140646722
"LT0121.01",63.4572734932111
"LT0121.02",64.9562309052776
"LT0121.03",64.8047330410915
"LT0121.04",66.4298925004387
"LT0121.05",67.1292360510181
"LT0121.06",61.3834046086642
"LT0121.07",67.8843225159849
"LT0121.08",67.5751333531904
"LT0121.09",64.5770965220453
"LT0121.10",67.9574843773368
"LT0121.11",66.7574785401431
"LT0121.12",64.1322056524122
"LT0121.13",64.9823855748008
"LT0121.14",66.4681048395863
"LT0121.15",66.4882430038251
"LT0121.16",66.5226464840123
"LT0121.17",65.1084455166286
"LT0121.18",69.1468908286525
"LT0121.19",68.5125001702662
"LT0121.20",64.859139538178
"LT0121.21",65.9949353138945
"LT0121.22",63.3605881514595
"LT0121.23",65.1630544531554
"LT0121.24",62.5036148681122
"LT0121.25",66.2427144172598
"LT0122.01",67.9952443819595
"LT0122.02",75.5055180130889
"LT0122.03",65.7069119964046
"LT0122.04",72.1717116227617
"LT0122.05",74.491933169632
"LT0122.06",69.806248362957
"LT0122.07",68.301575974964
"LT0122.08",71.3086046798063
"LT0122.09",72.1108319265336
"LT0122.10",72.4607663123619
"LT0122.11",66.272137988702
"LT0122.12",72.0019520958011
"LT0122.13",66.3502861872884
"LT0122.14",72.3794141344443
"LT0122.15",74.7448302199108
"LT0122.16",72.8139771080752
"LT0122.17",72.7673429647729
"LT0122.18",72.3662044765484
"LT0122.19",68.7224324458238
"LT0122.20",71.0161500768915
"LT0122.21",67.9909357406048
"LT0122.22",71.430659254526
"LT0122.23",64.2036612599876
"LT0122.24",67.7777696493146
"LT0122.25",61.4831224523799
"LT0123.01",77.8103312551008
"LT0123.02",73.6099797373817
"LT0123.03",71.3219699163107
"LT0123.04",76.2842929562351
"LT0123.05",73.9211057296249
"LT0123.06",74.533551077946
"LT0123.07",76.2288546016482
"LT0123.08",72.9104228568579
"LT0123.09",73.0043962899547
"LT0123.10",72.1205786489269
"LT0123.11",74.5563459082989
"LT0123.12",73.0570792879247
"LT0123.13",71.8790227162043
"LT0123.14",74.5888215980059
"LT0123.15",73.7782198900138
"LT0123.16",73.1470162920717
"LT0123.17",74.6349527177844
"LT0123.18",73.3783120737113
"LT0123.19",72.8871819363555
"LT0123.20",74.5045270794505
"LT0123.21",75.179388794442
"LT0123.22",73.8675736962816
"LT0123.23",79.1523898478861
"LT0123.24",74.4793445413381
"LT0123.25",71.9575956980597
"LT0124.01",73.4973923541752
"LT0124.02",75.2721015753755
"LT0124.03",73.1276310559278
"LT0124.04",75.6014238026056
"LT0124.05",74.3960867668326
"LT0124.06",72.9406380997048
"LT0124.07",73.7026222511644
"LT0124.08",75.8825235869
"LT0124.09",75.218721122084
"LT0124.10",72.2433359548949
"LT0124.11",70.9054676931949
"LT0124.12",73.3630177828698
"LT0124.13",70.2851242133182
"LT0124.14",74.615717185004
"LT0124.15",69.8233406477458
"LT0124.16",73.9283163285552
"LT0124.17",74.9233330369093
"LT0124.18",74.6070686755316
"LT0124.19",73.3979379347804
"LT0124.20",73.1436235067167
"LT0124.21",72.679340365575
"LT0124.22",74.4601435139925
"LT0124.23",75.7328732493241
"LT0124.24",71.1243421896626
"LT0124.25",73.275271930413
"LT0125.01",76.8392179416978
"LT0125.02",64.1491539248419
"LT0125.03",74.0744453152914
"LT0125.04",71.8548003541651
"LT0125.05",70.2233784468431
"LT0125.06",62.3596698107804
"LT0125.07",73.137358971535
"LT0125.08",72.4758737662696
"LT0125.09",75.1394159637403
"LT0125.10",65.1766135337611
"LT0125.11",73.8545860397882
"LT0125.12",72.1288470068773
"LT0125.13",73.6855961485767
"LT0125.14",64.2680906144904
"LT0125.15",75.9426367721441
"LT0125.16",77.6924757615869
"LT0125.17",64.715370439194
"LT0125.18",73.0683947505153
"LT0125.19",74.9447370835322
"LT0125.20",77.3547371421842
"LT0125.21",73.8036611252906
"LT0125.22",75.5208806679504
"LT0125.23",63.658793955358
"LT0125.24",72.6190048597954
"LT0125.25",78.5484623454686
"LT0126.01",73.4693231729405
"LT0126.02",69.6601305495531
"LT0126.03",75.1124867201006
"LT0126.04",75.3645517539554
"LT0126.05",71.808950523759
"LT0126.06",75.2674782169408
"LT0126.07",73.7278903255859
"LT0126.08",70.2712986203714
"LT0126.09",74.2027688347654
"LT0126.10",71.5620588055453
"LT0126.11",71.6061199155516
"LT0126.12",73.9991884292006
"LT0126.13",73.8379461775207
"LT0126.14",72.8965797811994
"LT0126.15",69.1215913313087
"LT0126.16",71.8639172925996
"LT0126.17",71.2716941648176
"LT0126.18",73.8608497631576
"LT0126.19",69.9871918363668
"LT0126.20",75.7311375799761
"LT0126.21",70.9981867617703
"LT0126.22",74.3705918478036
"LT0126.23",72.5215946712343
"LT0126.24",68.8990043842633
"LT0126.25",67.5840153507875
"LT0127.01",66.1130250001112
"LT0127.02",71.3029678962724
"LT0127.03",68.9242098637377
"LT0127.04",74.4368738233966
"LT0127.05",73.5475384096438
"LT0127.06",71.8989653566684
"LT0127.07",76.7687156305551
"LT0127.08",71.2182278335383
"LT0127.09",73.420782966159
"LT0127.10",73.1250340545044
"LT0127.11",68.5141242872845
"LT0127.12",74.2329710014024
"LT0127.13",71.9212313136284
"LT0127.14",71.4654422773443
"LT0127.15",74.3428720870071
"LT0127.16",72.0385878971888
"LT0127.17",72.7767266692559
"LT0127.18",72.2788457222245
"LT0127.19",73.3234223031571
"LT0127.20",71.6097862157186
"LT0127.21",72.2496848758087
"LT0127.22",72.7458364311174
"LT0127.23",72.7334426541802
"LT0127.24",71.7424499955117
"LT0128.01",68.9055221873153
"LT0128.02",73.9936103336353
"LT0128.03",73.5527480071681
"LT0128.04",72.6476759808563
"LT0128.05",74.2540593157397
"LT0128.06",73.2860470215625
"LT0128.07",69.2785037137043
"LT0128.08",68.5896330801564
"LT0128.09",72.7698134290252
"LT0128.10",71.2631590911318
"LT0128.11",67.9589709546844
"LT0128.12",72.1061631518958
"LT0128.13",71.6375284824111
"LT0128.14",72.5687374843904
"LT0128.15",68.5127810011325
"LT0128.16",71.8351033776857
"LT0128.17",67.2405205303771
"LT0128.18",70.026771861109
"LT0128.19",73.5309255750997
"LT0128.20",73.8521138070536
"LT0128.21",74.3340198525402
"LT0128.22",75.6787618352368
"LT0128.23",73.8483105435158
"LT0128.24",70.3613436808982
"LT0128.25",70.6299539544828
"LT0129.01",70.9043685037784
"LT0129.02",74.3032484412249
"LT0129.03",78.5011872536168
"LT0129.04",76.5566248256155
"LT0129.05",72.7330174799936
"LT0129.06",72.6527182942935
"LT0129.07",72.0442438538149
"LT0129.08",72.0114482712372
"LT0130.01",68.9663432748826
"LT0130.02",70.0042676041882
"LT0130.03",70.8002155400711
"LT0130.04",69.0572351218543
"LT0130.05",72.2987724963621
"LT0130.06",71.6477394410688
"LT0130.07",66.934102025019
"LT0130.08",69.5733804412295
"LT0130.09",70.7177066249119
"LT0130.10",69.5435108683213
"LT0130.11",73.441089663288
"LT0130.12",67.9628568549046
"LT0130.13",71.6479005703931
"LT0130.14",69.4064992040284
"LT0130.15",74.0541872773663
"LT0130.16",70.6495828432903
"LT0130.17",66.4777210381201
"LT0130.18",64.9719164436042
"LT0130.19",73.2733060353336
"LT0130.20",70.5345387344835
"LT0130.21",69.3763546779769
"LT0130.22",67.0153231333283
"LT0130.23",66.2710129615692
"LT0130.24",69.0529554284928
"LT0130.25",68.2433037399111
"LT0131.01",72.6258915949404
"LT0131.02",72.2307494428266
"LT0131.03",73.0109723738966
"LT0131.04",74.4153660404371
"LT0131.05",73.0548711096844
"LT0131.06",74.5384255791818
"LT0131.07",74.4231637766945
"LT0131.08",72.6521970867977
"LT0131.09",70.7930052059478
"LT0131.10",75.8537906121189
"LT0131.11",75.7882589088536
"LT0131.12",75.9615040175341
"LT0131.13",73.3968910260789
"LT0131.14",70.3927615921126
"LT0131.15",75.6329478672192
"LT0131.16",71.9883245352019
"LT0131.17",76.2283301579882
"LT0131.18",71.2364762026682
"LT0131.19",75.754242170838
"LT0131.20",74.0772218689118
"LT0131.21",72.0540823838363
"LT0131.22",70.5338468939493
"LT0131.23",73.3528311167751
"LT0131.24",70.5772061310496
"LT0131.25",74.4216842643116
"LT0132.01",71.2516339718381
"LT0132.02",76.8450909577777
"LT0132.03",74.8441714668319
"LT0132.04",72.4615224048491
"LT0132.05",70.4324109625333
"LT0132.06",71.0992594534541
"LT0132.07",77.4125525673918
"LT0132.08",74.8813768078722
"LT0132.09",73.463963343232
"LT0132.10",74.8210675681536
"LT0132.11",75.2402241982016
"LT0132.12",78.7247487973589
"LT0132.13",71.8225557487411
"LT0132.14",71.2448892462755
"LT0132.15",75.357765211224
"LT0132.16",74.7148034620312
"LT0132.17",75.6042191544395
"LT0132.18",75.4841630096363
"LT0132.19",79.3198080011284
"LT0132.20",71.3331406033453
"LT0132.21",74.216371509613
"LT0132.22",74.6488107516589
"LT0132.23",75.7570027915853
"LT0132.24",76.7756785164897
"LT0132.25",73.177829699284
"LT0133.01",73.5854347837924
"LT0133.02",69.1496450609246
"LT0133.03",72.2833893477454
"LT0133.04",71.2777193044074
"LT0133.05",71.8308193258237
"LT0133.06",74.0216199414409
"LT0133.07",68.2109547881237
"LT0133.08",69.2365827756587
"LT0133.09",70.9904136117891
"LT0133.10",73.3591462134516
"LT0133.11",70.3788108044807
"LT0133.12",70.1624070546754
"LT0133.13",72.3257980757249
"LT0133.14",73.2981553460781
"LT0133.15",70.9105915086124
"LT0133.16",73.4103555386531
"LT0133.17",70.5370189304868
"LT0133.18",70.363471765249
"LT0133.19",70.0646567834405
"LT0133.20",72.3162094842186
"LT0133.21",72.7168065064209
"LT0133.22",69.494376187658
"LT0133.23",66.2141321848105
"LT0133.24",70.1990498626567
"LT0133.25",72.2409033998615
"LT0134.01",71.2879415070114
"LT0134.02",71.372156214807
"LT0134.03",71.6068988945486
"LT0134.04",71.9361839938991
"LT0134.05",68.3158302597421
"LT0134.06",71.6329573280104
"LT0134.07",73.1819224785308
"LT0134.08",72.4746305618996
"LT0134.09",67.9130036179813
"LT0134.10",71.4446214402266
"LT0134.11",73.5712967117339
"LT0134.12",68.7326955359927
"LT0134.13",74.0052034737445
"LT0134.14",74.083376361486
"LT0134.15",72.6986737938504
"LT0134.16",71.0572853149313
"LT0134.17",72.8902502652683
"LT0134.18",69.7931735946863
"LT0134.19",75.1785106922277
"LT0134.20",73.4884710930722
"LT0134.21",73.5877152655948
"LT0134.22",69.1939084133055
"LT0134.23",71.8553115329645
"LT0134.24",70.6627319199585
"LT0134.25",73.7531788974581
"LT0135.01",66.4775322282633
"LT0135.02",66.6530403899383
"LT0135.03",68.0072797061503
"LT0135.04",69.5930220883786
"LT0135.05",69.5289975133448
"LT0135.06",66.3032161407263
"LT0135.07",66.0405265039971
"LT0135.08",68.715915667974
"LT0135.09",72.2659538078924
"LT0135.10",68.5956844412012
"LT0135.11",67.3253663121294
"LT0135.12",68.1364738512507
"LT0135.13",71.002918755793
"LT0135.14",63.2136330029143
"LT0135.15",69.6720506028332
"LT0135.16",65.4295126322298
"LT0135.17",68.8065520153571
"LT0135.18",66.43586213459
"LT0135.19",59.7295097981445
"LT0135.20",65.8212989398056
"LT0135.21",70.1039949606335
"LT0135.22",69.1087793851745
"LT0135.23",71.4621553477888
"LT0135.24",66.4706691975237
"LT0135.25",67.6180810772732
"LT0136.01",68.280721197175
"LT0136.02",71.0675910202516
"LT0136.03",68.277323015976
"LT0136.04",74.500608734496
"LT0136.05",68.8127945798286
"LT0136.06",74.7993658536485
"LT0136.07",71.5215079871766
"LT0136.08",73.8621957426731
"LT0136.09",71.2421037188243
"LT0136.10",69.4494761275897
"LT0136.11",69.0990979171761
"LT0136.12",65.3286308413968
"LT0136.13",69.4776908559023
"LT0136.14",74.4033496034135
"LT0136.15",70.9020054611108
"LT0136.16",69.6465516780024
"LT0136.17",70.3741753206119
"LT0136.18",68.7834051276796
"LT0136.19",68.9591343596139
"LT0136.20",71.3519462262164
"LT0136.21",72.726539475809
"LT0136.22",69.2664478124732
"LT0136.23",71.9964852188725
"LT0136.24",69.678188148432
"LT0136.25",70.3345357614178
"LT0137.01",78.4089392895719
"LT0137.02",79.3013719309486
"LT0137.03",75.262586213148
"LT0137.04",77.2155706708967
"LT0137.05",74.5128598729446
"LT0137.06",73.7306682555938
"LT0137.07",74.5727277598409
"LT0137.08",75.7804266372986
"LT0137.09",78.2427007056509
"LT0137.10",74.8718108713295
"LT0137.11",75.9946789351783
"LT0137.12",72.7923794729634
"LT0137.13",79.2020071378299
"LT0137.14",78.2766224454707
"LT0137.15",78.1398021762475
"LT0137.16",73.4020031682122
"LT0137.17",75.9981776014858
"LT0137.18",76.280107244111
"LT0137.19",79.859052536708
"LT0137.20",75.6276479485309
"LT0137.21",75.2395591205582
"LT0137.22",72.8949285545964
"LT0137.23",77.3128030459307
"LT0137.24",77.2612335788633
"LT0137.25",71.4636902271415
"LT0138.01",77.0045178522282
"LT0138.02",81.9074090476614
"LT0138.03",72.2176821369766
"LT0138.04",77.8327980113837
"LT0138.05",76.6324245707009
"LT0138.06",74.7940637768127
"LT0138.07",78.1247947669822
"LT0138.08",78.4481889042354
"LT0138.09",80.0428552389263
"LT0138.10",77.2226022106097
"LT0138.11",78.8218709420657
"LT0138.12",77.7806648707932
"LT0139.01",78.1445828077164
"LT0139.02",78.5796476664991
"LT0139.03",76.7656344903507
"LT0139.04",77.633911508708
"LT0139.05",77.9411230212055
"LT0139.06",78.9611795915492
"LT0139.07",74.354915152286
"LT0139.08",75.2908133182414
"LT0139.09",77.6918720886871
"LT0139.10",75.1657477115922
"LT0139.11",75.1060573304431
"LT0139.12",75.294396343682
"LT0139.13",74.9712571342887
"LT0139.14",79.5336296811533
"LT0139.15",76.7756039748404
"LT0139.16",77.8325408164589
"LT0139.17",78.3184258332739
"LT0139.18",78.2403335217631
"LT0139.19",75.1325832455301
"LT0139.20",75.2422937058274
"LT0139.21",74.1493616170418
"LT0139.22",79.0501960366149
"LT0139.23",75.5821558449477
"LT0139.24",76.3798277131743
"LT0139.25",75.4600551754352
"LT0140.01",77.0647574755116
"LT0140.02",74.5761276533867
"LT0140.03",77.8600545160109
"LT0140.04",75.4976680132264
"LT0140.05",74.9513876283553
"LT0140.06",79.3145358906267
"LT0140.07",73.4257431369714
"LT0140.08",72.5344742988763
"LT0140.09",74.7026757628464
"LT0140.10",73.1582715576316
"LT0140.11",72.2384205999006
"LT0140.12",75.3795349914154
"LT0140.13",75.5352333292378
"LT0140.14",75.661851959473
"LT0140.15",76.0733445135154
"LT0140.16",76.4472943356153
"LT0140.17",75.6892594298049
"LT0140.18",74.2381534050669
"LT0140.19",75.5465538413392
"LT0140.20",72.4071267061408
"LT0140.21",71.2037818945197
"LT0140.22",76.1784059794994
"LT0140.23",72.3534604236252
"LT0140.24",74.204877636369
"LT0140.25",74.1538058717229
"LT0141.01",76.6523671425948
"LT0141.02",77.5441060982244
"LT0141.03",77.4296752678126
"LT0141.04",72.3871035230582
"LT0141.05",75.9143053944746
"LT0141.06",78.9377734415184
"LT0141.07",73.643143764611
"LT0141.08",75.1741758445242
"LT0141.09",74.2875565810003
"LT0141.10",75.3735892737897
"LT0141.11",75.4433942834469
"LT0141.12",75.2645734994879
"LT0141.13",77.1922051445707
"LT0141.14",77.9313518417759
"LT0141.15",79.2651539994475
"LT0141.16",78.2019125139561
"LT0141.17",76.9342187355502
"LT0141.18",75.4776482637614
"LT0141.19",74.5181853879837
"LT0141.20",74.13500337166
"LT0141.21",80.5469169554004
"LT0141.22",73.3571008064038
"LT0141.23",77.5513409876179
"LT0141.24",78.037551167871
"LT0141.25",75.3764517781735
"LT0142.01",68.3496095523792
"LT0142.02",67.1910309865044
"LT0142.03",67.0775933781841
"LT0142.04",67.6007558452057
"LT0142.05",66.4100425776666
"LT0142.06",66.7809738311627
"LT0142.07",67.9658005239253
"LT0142.08",68.1732163793984
"LT0142.09",68.9717167452845
"LT0142.10",69.8532101966193
"LT0142.11",68.2727855165119
"LT0142.12",70.7140529901966
"LT0142.13",71.1282040707826
"LT0142.14",70.2363364292726
"LT0142.15",67.1450006544545
"LT0142.16",66.9383111998444
"LT0142.17",67.7809923095292
"LT0142.18",68.8629246583769
"LT0142.19",66.5471447415718
"LT0142.20",70.7055682278818
"LT0142.21",69.0407090391876
"LT0142.22",69.8261995856332
"LT0142.23",70.5714955488861
"LT0142.24",67.0099995002034
"LT0142.25",69.526637519246
"LT0143.01",70.6732578346313
"LT0143.02",69.7989573903722
"LT0143.03",69.7196093828907
"LT0143.04",68.6255903975001
"LT0143.05",72.3338163120636
"LT0143.06",70.5813509526601
"LT0143.07",76.3432983532648
"LT0143.08",72.8372356660542
"LT0143.09",69.5980519906932
"LT0143.10",73.8636657085255
"LT0143.11",72.5873422379654
"LT0143.12",72.7996088033462
"LT0143.13",70.2755333942014
"LT0143.14",71.1260219657725
"LT0143.15",72.8018174912167
"LT0143.16",71.1668314423722
"LT0143.17",71.3310372115989
"LT0143.18",72.8409548655772
"LT0143.19",70.5973085683688
"LT0143.20",68.3484621729669
"LT0143.21",72.2218288048781
"LT0143.22",71.6814423441493
"LT0143.23",73.0175613639635
"LT0143.24",70.0569988144477
"LT0143.25",70.2392893368701
"LT0144.01",80.1911614655717
"LT0144.02",74.9398233630631
"LT0144.03",79.8087162379248
"LT0144.04",77.6790982520023
"LT0144.05",78.6109210538462
"LT0144.06",75.9910362760826
"LT0144.07",77.7178804324876
"LT0144.08",74.0404922170733
"LT0144.09",75.7859543443492
"LT0144.10",80.6050575627765
"LT0144.11",77.3405317824831
"LT0144.12",77.551361376312
"LT0144.13",75.4646042365368
"LT0144.14",77.4776952984117
"LT0144.15",82.0200911402014
"LT0144.16",79.0205004895047
"LT0144.17",73.1126321399058
"LT0144.18",78.6623610232904
"LT0144.19",77.6573988680707
"LT0144.20",78.7078881065751
"LT0144.21",76.896816720147
"LT0144.22",76.7245959206571
"LT0144.23",78.8972882169888
"LT0144.24",77.1435378821736
"LT0144.25",81.7215631524504
"LT0145.01",76.2264996571415
"LT0145.02",80.0523788223327
"LT0145.03",74.6417858069899
"LT0145.04",79.0646163349439
"LT0145.05",78.2169339775432
"LT0145.06",79.1567678851741
"LT0145.07",76.3819093510585
"LT0145.08",76.3816626862132
"LT0145.09",74.7824936164808
"LT0145.10",76.7474861716443
"LT0145.11",79.9580492410175
"LT0145.12",77.3867952393189
"LT0145.13",77.811626174025
"LT0145.14",77.5744336320037
"LT0145.15",79.8138082798871
"LT0145.16",77.7489054956114
"LT0145.17",81.3648210165195
"LT0145.18",78.4174993223541
"LT0145.19",79.7610479348442
"LT0145.20",78.6145036045622
"LT0145.21",76.9053173773197
"LT0145.22",79.306243118225
"LT0145.23",79.6789952509938
"LT0145.24",78.0884474385841
"LT0145.25",76.823946276841
"LT0146.01",78.777152015759
"LT0146.02",80.363555788
"LT0146.03",77.9369646586956
"LT0146.04",80.0128319322005
"LT0146.05",78.4650214239552
"LT0146.06",78.3201385529536
"LT0146.07",81.0943619314014
"LT0146.08",80.5784834316549
"LT0146.09",78.9945527797815
"LT0146.10",81.2198957295856
"LT0146.11",83.1473923619215
"LT0146.12",80.2033466860347
"LT0146.13",82.6927949746583
"LT0146.14",78.9228824514394
"LT0146.15",78.7695154754721
"LT0146.16",80.7207312283161
"LT0146.17",77.274880589686
"LT0146.18",81.3938994353791
"LT0146.19",77.1640393239411
"LT0146.20",78.4001159595128
"LT0146.21",77.7024018623001
"LT0146.22",78.191508343917
"LT0146.23",79.8227314439338
"LT0146.24",79.2259309494341
"LT0146.25",79.1100651510199
"LT0147.01",73.6347611271132
"LT0147.02",76.9830034439896
"LT0147.03",77.81747963142
"LT0147.04",75.2674449812036
"LT0147.05",79.9735165020261
"LT0147.06",76.1851037426319
"LT0147.07",74.0486033475195
"LT0147.08",77.0691339370575
"LT0147.09",77.0395394884812
"LT0147.10",77.1193235748986
"LT0147.11",76.037071342326
"LT0147.12",75.689699273891
"LT0147.13",76.5724499922048
"LT0147.14",77.7248445100223
"LT0147.15",73.7182735168263
"LT0147.16",76.036667351218
"LT0147.17",75.5368565982311
"LT0147.18",76.5998261559421
"LT0147.19",74.9925078729549
"LT0147.20",76.1183603167192
"LT0147.21",78.1723736946904
"LT0147.22",74.700132004224
"LT0147.23",75.9091505394541
"LT0147.24",76.3207178069329
"LT0147.25",74.2440900837227
"LT0148.01",72.2702159578284
"LT0148.02",73.1760255718933
"LT0148.03",74.4053930902235
"LT0148.04",76.211528433228
"LT0148.05",71.1106685298591
"LT0148.06",73.8286486397105
"LT0148.07",71.7476875334667
"LT0148.08",76.5911392624941
"LT0148.09",77.6119704029867
"LT0148.10",72.6072085401774
"LT0148.11",69.9600626601956
"LT0148.12",73.7445479323304
"LT0148.13",77.6994034733905
"LT0148.14",73.463230138959
"LT0148.15",73.1417815727716
"LT0148.16",77.3283951790496
"LT0148.17",74.3033700822955
"LT0148.18",69.8841257148211
"LT0148.19",73.9768536747138
"LT0148.20",72.9771128692888
"LT0148.21",74.0362157709652
"LT0148.22",73.3383617316266
"LT0148.23",73.1706703703583
"LT0148.24",71.7874447148294
"LT0148.25",72.988352481379
"LT0149.01",69.6417668298822
"LT0149.02",68.0229416113949
"LT0149.03",66.2354026200171
"LT0149.04",63.7945226199148
"LT0149.05",68.0346938127236
"LT0149.06",64.6022101436541
"LT0149.07",67.2976976630516
"LT0149.08",65.5652049346498
"LT0149.09",67.0963253221785
"LT0149.10",60.6124922303467
"LT0149.11",65.657157812322
"LT0149.12",68.9883630435517
"LT0149.13",63.8351223858315
"LT0149.14",67.3457921500193
"LT0149.15",65.2782470697395
"LT0149.16",70.3667283647454
"LT0149.17",66.1074642720057
"LT0149.18",66.853588953319
"LT0149.19",64.6229781535628
"LT0149.20",63.5831543951743
"LT0149.21",70.465492770246
"LT0149.22",66.7756547699597
"LT0149.23",70.0740585615397
"LT0149.24",67.2058975991631
"LT0149.25",68.0152269258912
"LT0150.01",72.1721088964229
"LT0150.02",72.2484362937446
"LT0150.03",71.1162539298827
"LT0150.04",72.2578791729463
"LT0150.05",76.7233411956767
"LT0150.06",77.4742904700547
"LT0150.07",72.8766877737282
"LT0150.08",77.1096417540261
"LT0150.09",74.3559432480069
"LT0150.10",76.3367842400416
"LT0150.11",75.0208970277468
"LT0150.12",74.5852691560177
"LT0150.13",73.7802633105275
"LT0150.14",74.0661486323279
"LT0150.15",73.8813403486429
"LT0150.16",74.4554075369098
"LT0150.17",73.4210792232097
"LT0150.18",73.5726156060595
"LT0150.19",71.9885563539146
"LT0150.20",72.1081625506445
"LT0150.21",73.4509924966559
"LT0150.22",77.2491656695208
"LT0150.23",75.5369005398535
"LT0150.24",73.0302754744344
"LT0150.25",77.7748819987436
"LT0151.01",78.8305665732484
"LT0151.02",78.0648134754838
"LT0151.03",78.6472035471193
"LT0151.04",75.3946033798906
"LT0151.05",77.9898587390528
"LT0151.06",76.0549281189732
"LT0151.07",80.8973555788287
"LT0151.08",74.4972421269147
"LT0151.09",71.9290609227453
"LT0151.10",72.9833148517241
"LT0151.11",77.0332524511493
"LT0151.12",75.7388240674788
"LT0151.13",75.2103876101684
"LT0151.14",72.1785931353133
"LT0151.15",76.1678639165333
"LT0151.16",78.5466154115557
"LT0151.17",79.3814663279309
"LT0151.18",73.4074704599415
"LT0151.19",77.8587763156525
